system:index,20230204T091201_20230204T091332_T35UNT_NDVI,20230207T092141_20230207T092337_T35UNT_NDVI,20230209T091029_20230209T091028_T35UNT_NDVI,20230212T092029_20230212T092026_T35UMT_NDVI,20230212T092029_20230212T092026_T35UNT_NDVI,20230214T091051_20230214T091332_T35UNT_NDVI,20230306T090831_20230306T091330_T35UNS_NDVI,20230306T090831_20230306T091330_T35UNT_NDVI,20230319T092031_20230319T092026_T35UMT_NDVI,20230319T092031_20230319T092026_T35UNT_NDVI,20230326T090611_20230326T091116_T35UNS_NDVI,20230326T090611_20230326T091116_T35UNT_NDVI,20230418T092031_20230418T092027_T35UMT_NDVI,20230418T092031_20230418T092027_T35UNT_NDVI,20230423T092029_20230423T092030_T35UMT_NDVI,20230423T092029_20230423T092030_T35UNS_NDVI,20230423T092029_20230423T092030_T35UNT_NDVI,20230425T090551_20230425T091049_T35UNS_NDVI,20230425T090551_20230425T091049_T35UNT_NDVI,20230428T092031_20230428T092028_T35UNT_NDVI,20230430T090559_20230430T091055_T35UNS_NDVI,20230430T090559_20230430T091055_T35UNT_NDVI,20230508T092031_20230508T092028_T35UNT_NDVI,20230510T090559_20230510T091059_T35UNS_NDVI,20230510T090559_20230510T091059_T35UNT_NDVI,20230513T092029_20230513T092031_T35UMT_NDVI,20230513T092029_20230513T092031_T35UNT_NDVI,20230520T090559_20230520T091054_T35UNT_NDVI,20230523T091559_20230523T091940_T35UNT_NDVI,20230525T090601_20230525T091013_T35UNT_NDVI,20230528T092031_20230528T092032_T35UMT_NDVI,20230528T092031_20230528T092032_T35UNS_NDVI,20230528T092031_20230528T092032_T35UNT_NDVI,20230530T090559_20230530T091053_T35UNT_NDVI,20230602T091559_20230602T091939_T35UMT_NDVI,20230602T091559_20230602T091939_T35UNT_NDVI,20230604T090601_20230604T091053_T35UNT_NDVI,20230617T092031_20230617T092032_T35UNT_NDVI,20230619T090559_20230619T091056_T35UNT_NDVI,20230624T090601_20230624T091055_T35UNT_NDVI,20230702T091559_20230702T091943_T35UMT_NDVI,20230702T091559_20230702T091943_T35UNT_NDVI,20230709T090559_20230709T091057_T35UNS_NDVI,20230709T090559_20230709T091057_T35UNT_NDVI,20230712T091559_20230712T091940_T35UMT_NDVI,20230712T091559_20230712T091940_T35UNS_NDVI,20230712T091559_20230712T091940_T35UNT_NDVI,20230717T092031_20230717T092032_T35UMT_NDVI,20230717T092031_20230717T092032_T35UNS_NDVI,20230717T092031_20230717T092032_T35UNT_NDVI,20230719T090559_20230719T091058_T35UNT_NDVI,20230729T090559_20230729T091058_T35UNT_NDVI,20230801T091559_20230801T091943_T35UMT_NDVI,20230801T091559_20230801T091943_T35UNS_NDVI,20230801T091559_20230801T091943_T35UNT_NDVI,20230803T090601_20230803T091014_T35UNS_NDVI,20230803T090601_20230803T091014_T35UNT_NDVI,20230806T092031_20230806T092037_T35UMT_NDVI,20230806T092031_20230806T092037_T35UNS_NDVI,20230806T092031_20230806T092037_T35UNT_NDVI,20230813T090601_20230813T091445_T35UNS_NDVI,20230813T090601_20230813T091445_T35UNT_NDVI,20230816T092031_20230816T092034_T35UMT_NDVI,20230816T092031_20230816T092034_T35UNT_NDVI,20230821T091559_20230821T092555_T35UMT_NDVI,20230821T091559_20230821T092555_T35UNS_NDVI,20230821T091559_20230821T092555_T35UNT_NDVI,20230823T090601_20230823T091022_T35UNT_NDVI,20230828T090559_20230828T091557_T35UNS_NDVI,20230828T090559_20230828T091557_T35UNT_NDVI,20230905T092031_20230905T092033_T35UMT_NDVI,20230905T092031_20230905T092033_T35UNS_NDVI,20230905T092031_20230905T092033_T35UNT_NDVI,20230907T090559_20230907T090731_T35UNS_NDVI,20230907T090559_20230907T090731_T35UNT_NDVI,20230910T091559_20230910T092601_T35UMT_NDVI,20230910T091559_20230910T092601_T35UNS_NDVI,20230910T091559_20230910T092601_T35UNT_NDVI,20230912T090601_20230912T091011_T35UNS_NDVI,20230912T090601_20230912T091011_T35UNT_NDVI,20230915T092031_20230915T092032_T35UNT_NDVI,20230917T090629_20230917T091535_T35UNS_NDVI,20230917T090629_20230917T091535_T35UNT_NDVI,20230922T090701_20230922T091334_T35UNS_NDVI,20230922T090701_20230922T091334_T35UNT_NDVI,20230925T092031_20230925T092341_T35UNT_NDVI,20230927T090659_20230927T090954_T35UNT_NDVI,20230930T091709_20230930T092515_T35UMT_NDVI,20230930T091709_20230930T092515_T35UNS_NDVI,20230930T091709_20230930T092515_T35UNT_NDVI,20231005T092031_20231005T092029_T35UNT_NDVI,20231010T091819_20231010T091814_T35UMT_NDVI,20231010T091819_20231010T091814_T35UNS_NDVI,20231010T091819_20231010T091814_T35UNT_NDVI,20231017T090859_20231017T090944_T35UNS_NDVI,20231017T090859_20231017T090944_T35UNT_NDVI,20231022T091021_20231022T091332_T35UNT_NDVI,20231104T092141_20231104T092333_T35UNT_NDVI,20231119T092159_20231119T092200_T35UMT_NDVI,20231119T092159_20231119T092200_T35UNS_NDVI,20231119T092159_20231119T092200_T35UNT_NDVI,20231221T091401_20231221T091404_T35UNT_NDVI,20231231T091401_20231231T091358_T35UNT_NDVI,lc,remapped,.geo
00000000000000000025,,,,,,,,,,,,,,,,,,,0.42592400184023677,,,0.5652649122165715,,,,,,,,,,,0.5635125224822773,,,,,,,,,,,,,,0.6131296798485477,,,0.6019599547191542,,,,,0.616155962554776,,0.6393182357422619,,,0.6281871317195243,,0.6310921439778507,,0.553220982386682,,,,,,,,,,,0.6165328612403265,,,0.6316768809511007,,0.5937905904927762,,,0.33961137554813137,,,,,,,,,,,0.33054598888842696,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.283218014780978,51.528867155003425]}"
00000000000000000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7379034988734187,,,,,,,0.7650748327746143,,,0.7570021140332125,,0.7497676456866621,,0.46114307979877844,,,0.22748310563245328,,,,,,0.7095445337749663,,0.5470807145512293,,,0.7266107813841631,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.272670982652023,51.50379992602361]}"
00000000000000000027,,,,,,,,,,,,,,,,,0.1002644999227286,,0.22933442623707173,,,0.5330090395717664,,,,,,,,,,,0.2483712314478124,,,,,,,,,,,,,,0.5800024527811409,,,,,,,,,,0.6025044499070736,,,0.5802465708347675,,0.577423113679129,,,,,0.49466764609289277,,,0.432599139997478,,,0.2944391219118555,,0.542009734580306,,,0.5582929190053961,,0.4820810857813915,,,0.2958054841240517,,,,,,,0.5045854358716346,,,,0.40094436769312475,,0.3001563788271275,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.1805382118975,51.50502642482316]}"
00000000000000000028,,,,,,,,,,,,,,,,,,,,,,0.6779491605401851,,,,,,,,,,,0.51241902713062,,,,,,,,,,,,,,,,,0.3028968613163955,,,,,,,0.7638361618902678,,,0.6739539587849122,,0.5961588369745787,,,,,,,,,,,,,,,,0.7731621473554581,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.282121041477495,51.48546760038361]}"
00000000000000000029,,,,,,,,,,,,,,,,,0.3733243608420668,,0.31791903257640314,,,0.5390458084693571,,,,,,,,,,,0.49120306691615223,,,,,,,,,,,,,,0.5728756611039039,,,,,,,,,,0.6129077351282514,,,0.5898459736181766,,0.5801389594467319,,,,,,,,,,,0.4459410045557822,,,,,0.5803184706607913,,0.5717936920470932,,,0.5465693172413746,,,,,,,0.5499181135846914,,,,0.5489150118124999,,0.2555871442332019,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.17669038203217,51.51004602780707]}"
0000000000000000002a,,,,,,,,,,,,,,,,,0.4866020740294943,,,,,0.6088823781532495,,,,,,,,,,,0.570775683234338,,,,,,,,,,,0.37442582440214095,,,0.6533643280297451,,,0.4639282458358341,,,,,,,0.7375560647506022,,,0.6704163808130623,,0.670869769693232,,,,,,,,,,,0.36241608871624315,,0.47116703964144735,,,0.6636740784255826,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.186698646124686,51.568026974220984]}"
0000000000000000002b,,,,,,,,,,,,,,,,,,,,,,0.5308797204710729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6267854421655067,,,0.6064772056479033,,0.42448835520922734,,,,,,,,,,,,,,,,0.7405257646729346,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.188101264879528,51.53394911227215]}"
0000000000000000002c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6198824565697149,,,,,,,,,,,,,0.6320031663728138,,,,,,,,,,,,,,,,,,0.6237240147158132,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.151526974181312,51.51105396548452]}"
0000000000000000002d,,,,,,,,,,,,,,,,,,,0.5128585104904477,,,0.6062233745375999,,,,,,,,,,,0.5510431237501893,,,,,,,,,,,,,,0.48751677001684973,,,0.6310880582889462,,,,,,,0.6708062057322115,,,0.6639248051610934,,0.6615753481988194,,,,,,,,0.10383701486652401,,,0.6252651233521719,,0.604512746642236,,,0.6659152697003077,,0.45066369634096315,,,,,,,,,,,,,,0.4273571258499509,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.272207120263808,51.52673184664235]}"
0000000000000000002e,,,,,,,,,,,,,,,,,0.6869663847547,,0.6162036666794429,,,0.6648211414311208,,,,,,,,,,,0.618366072913146,,,,,,,,,,,0.597141430221177,,,0.46282501758631667,,,0.6135276168111771,,,,,0.7131973945634976,,0.7209042495881078,,,0.7098472688744127,,0.7165266314601683,,,,,,,,,,,0.47891764156942734,,0.6983001224037741,,,0.734071577081875,,0.19589170604065703,,,,,,,,,,0.026474825514146802,,,,0.6919330954551697,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.272274213941333,51.451316992934686]}"
0000000000000000002f,,,,,,,,,,,,,,,,,,,,,,0.498880589157005,,,,,,,,,,,0.3311922032546565,,,,,,,,,,,,,,,,,0.5920869735092803,,,,,,,0.5288485536634787,,,0.6152294124064802,,0.6144931362329427,,,,,,,,,,,0.47264633238180426,,0.3984921212369352,,,0.7200864314222012,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.247468516107343,51.52676676362862]}"
00000000000000000030,,,,,,,,,,,,,,,,,,,,,,0.6324647979941769,,,,,,,,,,,0.5174815497971447,,,,,,,,,,,,,,0.6633944910129452,,,0.6790046817591401,,,,,,,,,,0.7150155904612033,,0.7106500643721514,,,,,,,,,,,,,0.4563516121602653,,,0.7205103987198568,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.283832303818844,51.47045054086093]}"
00000000000000000031,,,,,,,,,,,,,,,,,,,,,,0.5629931120645433,,,,,,,,,,,,,,,,,,,,,,,,,0.6670678875613916,,,0.6481121543313371,,,,,,,0.7047769196179449,,,0.6873920255777788,,0.686499094881979,,0.6746287997347428,,,,,,,,,0.6040375207016527,,0.6484988802144317,,,0.6634792457091836,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.267662297078857,51.53825260523537]}"
00000000000000000032,,,,,,,,,,,,,,,,,,,,,,0.5038880048965921,,,,,,,,,,,0.34155436748820367,,,,,,,,,,,,,,0.3592801326526806,,,0.7549177250083612,,,,,,,0.5756153006131958,,,0.7715391808626604,,0.7712896098625633,,,,,0.6439428399749895,,,,,,0.6949703765023593,,0.68475130463944,,,0.7648592823757336,,,,,,,,,,,,,,,,0.20845720813928548,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.234206923359203,51.48252479787679]}"
00000000000000000033,,,,,,,,,,,,,,,,,0.25622485784175986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4572049102275009,,,,,,,,,,0.6175982312820937,,,0.5672431051595952,,0.40541771980099667,,,,,,,,,,,,,0.24981498258724777,,,0.5901682425518425,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.182481818198617,51.57055394933226]}"
00000000000000000034,,,,,,,,,,,,,,,,,0.002774029632274256,,,,,0.5686331314294517,,,,,,,,,,,0.4048999602021544,,,,,,,,,,,,,,0.63645632142653,,,,,,,,,,0.6969794064692629,,,0.6708604277126373,,0.6671901219556121,,,,,0.33818154581009396,,,,,,0.4832138455643946,,0.6016654862838537,,,0.6391469509152868,,0.1812176801720444,,,,,0.0616178303078459,,,,,0.4793864757565955,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.163922519824443,51.51857277779015]}"
00000000000000000035,,,,,,,,,,,,,,,,,,,,,,0.6369934217189175,,,,,,,,,,,0.5610859668444074,,,,,,,,,,,,,,,,,0.6532878458094434,,,,,0.05770137358684929,,0.7243938981270304,,,0.7095115638914563,,0.706348290383951,,,,,,,,,,,,,0.5351895548048474,,,0.7191759116119809,,0.23697403512574108,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.206045611969706,51.496067976475686]}"
00000000000000000036,,,,,,,,,,,,,,,,,,,,,,0.7233490020780066,,,,,,,,,,,0.28025705662984696,,,,,,,,,,,,,,,,,,,,,,,,0.6725109412826918,,,0.6675746165165285,,0.462360258545735,,,,,,,,,,,,,,,,0.751733343076814,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.245306399955254,51.5133860971384]}"
00000000000000000037,,,,,,,,,,,,,,,,,,,,,,0.47758386160781324,,,,,,,,,,,0.5204648137633222,,,,,,,,,,,,,,,,,0.6825872678605337,,,,,0.23317415481792286,,0.35603229799508507,,,0.7025145490964254,,0.6965243589310419,,0.4410351251258331,,,0.515680827251097,,,0.43309641492610074,,,,,0.6266099287539112,,,0.6954435477721719,,0.51292441234567,,,0.2528842740318402,,,,,,,,,,,0.29149162052980626,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.266876043606043,51.516152261203366]}"
00000000000000000038,,,,,,,,,,,,,,,,,,,,,,0.6389654324708882,,,,,,,,,,,0.5434196760324664,,,,,,,,,,,0.22250129089874476,,,0.5887814969702914,,,0.6694127099584289,,,,,,,0.6296671254564575,,,0.7061072516333219,,0.7034741726592014,,,,,,,,,,,,,0.5413405778997339,,,0.7165599962751341,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.286163707642363,51.470582665051374]}"
00000000000000000039,,,,,,,,,,,,,,,,,,,,,,0.4367535450831563,,,,,,,,,,,,,,,,,,,,,,,,,0.6153919166988797,,,,,,,,,,,,,0.5980307359814374,,0.5927277004637685,,,,,0.5580609815190979,,,0.5119100509046698,,,,,0.5689646853070681,,,0.5738955203638055,,0.5364177391912932,,,,,,,,,,0.5336731304657433,,,,0.44219611872350817,,0.14022207962953046,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.189827325455,51.515310056707094]}"
0000000000000000003a,,,,,,,,,,,,,,,,,,,,,,0.42788463344379346,,,,,,,,,,,0.4214523098095745,,,,,,,,,,,,,,,,,,,,,,,,0.651093722335876,,,0.6425642472546117,,0.6315731811685628,,,,,0.5825695613073925,,,,,,0.5140746917043414,,0.5683090361067498,,,0.6194924024227255,,,,,,,0.23418036231648626,0.061584030824994286,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.228555489091573,51.5192416083195]}"
0000000000000000003b,,,,,,,,,,,,,,,,,,,,,,0.3025028494074772,,,,,,,,,,,0.5239100596126245,,,,,,,,,,,,,,0.5789314497625476,,,,,,,,,,0.6220801855160807,,,0.6066993300606605,,0.6006308765638443,,,,,0.45876688467942667,,,,,,0.5723413406045529,,0.5847014013061178,,,0.591264330746095,,0.580996154927883,,,,,,,,,,0.5334612476447272,,,,0.480375220310661,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.159351354608738,51.51382451327777]}"
0000000000000000003c,,,,,,,,,,,,,,,,,,,,,,0.34080540133711973,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5651979804579633,,,,,,,0.5992369397697536,,,0.7492457868831228,,0.6362683932527122,,,,,,,,,,,0.36888771370695295,,,,,0.7597790679423447,,,,,,,,,,,,0.31496463530187974,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.217631219766183,51.503189710330496]}"
0000000000000000003d,,,,,,,,,,,,,,,,,,,0.3106892253536216,,,0.4896439522031754,,,,,,,,,,,0.5806058028252488,,,,,,,,,,,,,,,,,0.6826780726309536,,,,,,,0.7363434075768572,,,0.7228518216247731,,0.7212275117973622,,0.6960132619420958,,,0.3855923185813454,,,0.2717901229047451,,,0.6834628199503806,,0.6577713485477733,,,0.7110405785967163,,0.6134864948774411,,,0.3863882842112561,,0.29081701272739574,,,,,0.3099211728762067,,,,0.3991972238433604,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.24695470330148,51.540137246230906]}"
0000000000000000003e,,,,,,,,,,,,,,,,,,,,,,0.4605884904088347,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567103251443158,,,,,,,,,,0.7302695214072593,,,,,,,,,,,,,,,,,,0.7788282144907651,,,,,,,,,,,,0.3104640673888243,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.224082908824617,51.49953513390449]}"
0000000000000000003f,,,,,,,,,,,,,,,,,,,,,,0.5536992881033156,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702487616582252,,,,,,,0.7596621294410861,,,0.7453801496769565,,0.7135273456032855,,0.68960714272631,,,,,,,,,,,,,,0.7412961426776012,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.291585096850696,51.52623479647315]}"
00000000000000000040,,,,,,,,,,,,,,,,,,,,,,0.45677397820819804,,,,,,,,,,,0.3896265222845164,,,,,,,,,,,,,,0.4237083819042258,,,0.5603272100222084,,,,,,,0.6178648816822878,,,0.6247235788982742,,0.607902890700602,,0.545492490571913,,,,,,,,,,,0.42971302254670335,,,0.6376245023847438,,,,,,,,,,,,0.05861899668937908,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.260288590916662,51.53667185243478]}"
00000000000000000041,,,,,,,,,,,,,,,,,0.41449665083906817,,,,,,,,,,,,,,,,0.7078639855460516,,,,,,,,,,,,,,0.43014516054637847,,,0.5181184101537242,,,,,,,,,,0.8185066080688079,,,,0.3488720402695965,,,,,,,,,,,,,,0.7997038730688376,,,,,,,,,,,,0.6487658348213248,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.152071867415746,51.558434794687784]}"
00000000000000000042,,,,,,,,,,,,,,,,,,,,,,0.4247388236917336,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6384332777421221,,,,,0.35635480615827775,,0.7402004923950247,,,0.7281002828053066,,0.7113742351261667,,,,,,,,,,,,,0.5389331449456767,,,0.7286529468030346,,0.34404849181640174,,,,,0.1872244631352068,,,,,0.2522082937007048,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.289001261098623,51.45992054164384]}"
00000000000000000043,,,,,,,,,,,,,,,0.3614248423214132,,0.41134895752617023,,,,,,,,,,,,,,0.6529199981094759,,0.6513471519595642,,,,,,,,,,,,,,,0.6744140939377333,,0.66486035236696,,,,,,,,0.8166852836706201,,0.8131423672310619,,,,,,,,,,,0.7359813992398666,,0.727466601498273,,,0.7999963452215909,,0.7914269215125346,,,,,,,,,,0.6455440757766603,,0.640901023433322,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.135979424035902,51.54479622257304]}"
00000000000000000044,,,,,,,,,,,,,,0.19255718169839475,,,,,,,,0.4665097771318051,,,,,,,,,,,0.3817038584052841,,,,,,,,,,,0.32865831391070705,,,0.4613157418174268,,,0.15982418671216556,,,,,,,0.48588401329220016,,,0.29928151192037966,,0.4510146432182416,,0.28148704463121843,,,,,,0.12544323061328896,,,,,0.3108095800390049,,,0.47619378674868285,,0.21645248010585638,,,0.2213895430370253,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.213960816258698,51.56445240415055]}"
00000000000000000045,,,,,,,,,,,,,,,,,,,,,,0.4795509660595399,,,,,,,,,,,0.5244716186912692,,,,,,,,,,,,,,,,,0.6758568931599053,,,,,0.15712989606554548,,0.5849028451372437,,,0.6986270871292166,,0.6953927523154521,,0.4316735720418208,,,0.4260077061566636,,,0.37650434770821983,,,,,0.5668187609064876,,,0.6972830957836575,,0.4493352424801072,,,0.2990835744237143,,0.14616015749453418,,,,,0.2361938180296329,,,,0.28101058679373087,,0.04503651392432838,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.264659583978993,51.517125671156016]}"
00000000000000000046,,,,,,,,,,,,,,,,,,,,,,0.6279168361438916,,,,,,,,,,,0.5533214307426055,,,,,,,,,,,,,,0.2860242673058629,,,0.6729582089956115,,,,,,,0.7406049619456267,,,0.725380048324732,,0.7244561348372306,,,,,0.2297636893601104,,,,,,0.6533488358229467,,0.5254581643610584,,,0.7432001942679995,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.21966641685869,51.4846122768701]}"
00000000000000000047,,,,,,,,,,,,,,,,,,,,,,0.5109790079718004,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.716551595128853,,,,,,,0.8027813923872518,,,0.7901166105756955,,,,,,,,,,,,,,,,,,0.7902249585744205,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.263672340794187,51.51037972766754]}"
00000000000000000048,,,,,,,,,,,,,,,,,,,,,,0.4518079126502922,,,,,,,,,,,0.2898636633306404,,,,,,,,,,,,,,,,,0.6101663418097291,,,,,0.4324649869719871,,0.6818939458215588,,,0.6484804568377212,,0.643149864646583,,0.455046997454161,,,0.4603481476539387,,,0.3613027255821661,,,0.5649490959249657,,0.622251837431979,,,0.6314008022381876,,0.18043460340456627,,,,,0.21361048759516676,,,,,0.26779946029321405,,,,0.19183913042215534,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.286411254720917,51.51329514406056]}"
00000000000000000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39022871128826186,,,,,,,,,,,,,,0.7015556887704499,,,0.692870168053374,,,,,,,0.7194463530905933,,,0.7189850288183511,,0.6927214423004462,,0.621218741075252,,,,,,,,,,,0.5537849582241776,,,0.7059027480970975,,0.4461719601873368,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.277406241826366,51.542271829726594]}"
0000000000000000004a,,,,,0.012722857414730011,,,,,,,,,,,,,,0.2543883735225314,,,0.4580124198984938,,,,,,,,,,,0.4711732302122916,,,,,,,,,,,,,,,,,0.5626806250505166,,,,,,,0.6950895364592675,,,0.6440032889513202,,0.5882440363468767,,,,,,,,,,,,,,,,0.6828759751892955,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.268096056567046,51.49304641848854]}"
0000000000000000004b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7198252203513165,,,,,,,0.7465104533701528,,,0.7540012888627258,,0.728122019848856,,,,,,,,,,,,,,,,0.7535689774554333,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.229223127279777,51.47876530331907]}"
0000000000000000004c,,,,,,,,,,,,,,,,,,,,,,0.5217370327367804,,,,,,,,,,,,,,,,,,,,,,,,,0.6711333038585257,,,0.6515640871865409,,,,,,,0.7006853668868136,,,0.6936958222702788,,0.6995239269976713,,,,,,,,,,,,,,,,0.6931298099407533,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.265911966385914,51.532450958945624]}"
0000000000000000004d,,,,,,,,,,,,,,,,,,,0.18966361582954996,,,0.37136005976843456,,,,,,,,,,,0.39423183633897313,0.09840502760577904,,,,,,,,0.059184904271512885,,,,,0.42672951678299853,,,0.4234076415330104,,,,,,,0.46265028386699913,,,0.44323184734839705,,0.4404180927071171,,,,,0.237526663374198,,,0.2559488801593954,,,0.3778614739036344,,0.4184122149095514,,,0.42829999374964883,,0.4003964905160355,,,0.3377460725858909,,0.24962821737979277,,,,,0.3729457395687666,,,,0.3912374700278111,,0.25469061252481545,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.187256192483915,51.4966870328081]}"
0000000000000000004e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16721314516197258,,,,,,,,,,,,,,,,,0.5922361152783002,,,,,,,0.7030865581127521,,,0.6739150937182022,,0.6676417854097154,,,,,,,,,,,,,0.5452174693008129,,,0.6495568052170769,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.290522400602747,51.510530469992965]}"
0000000000000000004f,,,,,,,,,,,,,,,,,,,0.2861746432018929,,,0.5990149713968204,,,,,,,,,,,0.436087427766415,,,,,,,,,,,,,,0.6923721804370145,,,0.670807952242914,,,,,,,0.7147646653138591,,,0.704163950181602,,0.7021756050538044,,0.6213262166295733,,,,,,,,,0.6784479031487117,,0.597142944395407,,,0.697433809979973,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.274122505927807,51.53201698824319]}"
00000000000000000050,,,,,,,,,,,,,,,,,,,,,,0.2942548837521179,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22672391221636817,,,,,,,0.6997752576187896,,,0.40088046002550193,,0.41311491684578444,,,,,,,,,,,0.11219178048931823,,,,,0.6611759351764948,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.211414409366004,51.53608323617876]}"
00000000000000000051,,,,,,,,,,,,,,,,,,,,,,0.5514460254012863,,,,,,,,,,,0.44357505069027686,,,,,,,,,,,,,,0.6338406614705819,,,,,,,,,,0.6997812752550692,,,0.6727281715594181,,0.6714782235033118,,,,,0.40950519698006765,,,,,,0.6393240406399682,,,,,0.6348263783519771,,,,,0.04472803704592646,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.16467684884973,51.521996317322895]}"
00000000000000000052,,,,,,,,,,,,,,,,,,,,,,0.578699419693071,,,,,,,,,,,0.43754700454724893,,,,,,,,,,,,,,0.5814315630735454,,,0.6875683236149163,,,,,,,,,,0.7249051517640112,,0.7153144853185364,,,,,,,,,,,,,,,,0.7254955157671386,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.282915555197775,51.47203206672284]}"
00000000000000000053,,,,,,,,,,,,,,,,,,,,,,0.4230957847603865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.589183211596915,,,,,,,0.7963029678716681,,,0.7824630073679277,,0.6668018732481803,,,,,,,,,,,,,,,,0.7990301339264089,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.259537224022317,51.51451724151878]}"
