system:index,20230204T091201_20230204T091332_T35UNT_STR,20230207T092141_20230207T092337_T35UNT_STR,20230209T091029_20230209T091028_T35UNT_STR,20230212T092029_20230212T092026_T35UMT_STR,20230212T092029_20230212T092026_T35UNT_STR,20230214T091051_20230214T091332_T35UNT_STR,20230306T090831_20230306T091330_T35UNS_STR,20230306T090831_20230306T091330_T35UNT_STR,20230319T092031_20230319T092026_T35UMT_STR,20230319T092031_20230319T092026_T35UNT_STR,20230326T090611_20230326T091116_T35UNS_STR,20230326T090611_20230326T091116_T35UNT_STR,20230418T092031_20230418T092027_T35UMT_STR,20230418T092031_20230418T092027_T35UNT_STR,20230423T092029_20230423T092030_T35UMT_STR,20230423T092029_20230423T092030_T35UNS_STR,20230423T092029_20230423T092030_T35UNT_STR,20230425T090551_20230425T091049_T35UNS_STR,20230425T090551_20230425T091049_T35UNT_STR,20230428T092031_20230428T092028_T35UNT_STR,20230430T090559_20230430T091055_T35UNS_STR,20230430T090559_20230430T091055_T35UNT_STR,20230508T092031_20230508T092028_T35UNT_STR,20230510T090559_20230510T091059_T35UNS_STR,20230510T090559_20230510T091059_T35UNT_STR,20230513T092029_20230513T092031_T35UMT_STR,20230513T092029_20230513T092031_T35UNT_STR,20230520T090559_20230520T091054_T35UNT_STR,20230523T091559_20230523T091940_T35UNT_STR,20230525T090601_20230525T091013_T35UNT_STR,20230528T092031_20230528T092032_T35UMT_STR,20230528T092031_20230528T092032_T35UNS_STR,20230528T092031_20230528T092032_T35UNT_STR,20230530T090559_20230530T091053_T35UNT_STR,20230602T091559_20230602T091939_T35UMT_STR,20230602T091559_20230602T091939_T35UNT_STR,20230604T090601_20230604T091053_T35UNT_STR,20230617T092031_20230617T092032_T35UNT_STR,20230619T090559_20230619T091056_T35UNT_STR,20230624T090601_20230624T091055_T35UNT_STR,20230702T091559_20230702T091943_T35UMT_STR,20230702T091559_20230702T091943_T35UNT_STR,20230709T090559_20230709T091057_T35UNS_STR,20230709T090559_20230709T091057_T35UNT_STR,20230712T091559_20230712T091940_T35UMT_STR,20230712T091559_20230712T091940_T35UNS_STR,20230712T091559_20230712T091940_T35UNT_STR,20230717T092031_20230717T092032_T35UMT_STR,20230717T092031_20230717T092032_T35UNS_STR,20230717T092031_20230717T092032_T35UNT_STR,20230719T090559_20230719T091058_T35UNT_STR,20230729T090559_20230729T091058_T35UNT_STR,20230801T091559_20230801T091943_T35UMT_STR,20230801T091559_20230801T091943_T35UNS_STR,20230801T091559_20230801T091943_T35UNT_STR,20230803T090601_20230803T091014_T35UNS_STR,20230803T090601_20230803T091014_T35UNT_STR,20230806T092031_20230806T092037_T35UMT_STR,20230806T092031_20230806T092037_T35UNS_STR,20230806T092031_20230806T092037_T35UNT_STR,20230813T090601_20230813T091445_T35UNS_STR,20230813T090601_20230813T091445_T35UNT_STR,20230816T092031_20230816T092034_T35UMT_STR,20230816T092031_20230816T092034_T35UNT_STR,20230821T091559_20230821T092555_T35UMT_STR,20230821T091559_20230821T092555_T35UNS_STR,20230821T091559_20230821T092555_T35UNT_STR,20230823T090601_20230823T091022_T35UNT_STR,20230828T090559_20230828T091557_T35UNS_STR,20230828T090559_20230828T091557_T35UNT_STR,20230905T092031_20230905T092033_T35UMT_STR,20230905T092031_20230905T092033_T35UNS_STR,20230905T092031_20230905T092033_T35UNT_STR,20230907T090559_20230907T090731_T35UNS_STR,20230907T090559_20230907T090731_T35UNT_STR,20230910T091559_20230910T092601_T35UMT_STR,20230910T091559_20230910T092601_T35UNS_STR,20230910T091559_20230910T092601_T35UNT_STR,20230912T090601_20230912T091011_T35UNS_STR,20230912T090601_20230912T091011_T35UNT_STR,20230915T092031_20230915T092032_T35UNT_STR,20230917T090629_20230917T091535_T35UNS_STR,20230917T090629_20230917T091535_T35UNT_STR,20230922T090701_20230922T091334_T35UNS_STR,20230922T090701_20230922T091334_T35UNT_STR,20230925T092031_20230925T092341_T35UNT_STR,20230927T090659_20230927T090954_T35UNT_STR,20230930T091709_20230930T092515_T35UMT_STR,20230930T091709_20230930T092515_T35UNS_STR,20230930T091709_20230930T092515_T35UNT_STR,20231005T092031_20231005T092029_T35UNT_STR,20231010T091819_20231010T091814_T35UMT_STR,20231010T091819_20231010T091814_T35UNS_STR,20231010T091819_20231010T091814_T35UNT_STR,20231017T090859_20231017T090944_T35UNS_STR,20231017T090859_20231017T090944_T35UNT_STR,20231022T091021_20231022T091332_T35UNT_STR,20231104T092141_20231104T092333_T35UNT_STR,20231119T092159_20231119T092200_T35UMT_STR,20231119T092159_20231119T092200_T35UNS_STR,20231119T092159_20231119T092200_T35UNT_STR,20231221T091401_20231221T091404_T35UNT_STR,20231231T091401_20231231T091358_T35UNT_STR,lc,remapped,.geo
00000000000000000027,,,,,,,,,,,,,,,,,0.6117770471810754,,1.3337805573902433,,,3.489480077544578,,,,,,,,,,,1.4159042051319632,,,,,,,,,,,,,,2.517147685935438,,,,,,,,,,3.2731377554047945,,,2.9133588283781022,,2.713730699621361,,,,,2.026980630394553,,,1.9388441823237068,,,1.3340840572132275,,2.352901382511165,,,2.5931591360477095,,2.1427255455328496,,,1.33572210259989,,,,,,,2.3123789741879417,,,,2.300531869031945,,1.7403251649030482,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.1805382118975,51.50502642482316]}"
00000000000000000028,,,,,,,,,,,,,,,,,,,,,,5.975325196238062,,,,,,,,,,,5.070264817365444,,,,,,,,,,,,,,,,,2.9745995949725716,,,,,,,7.821326104421464,,,7.71442968991338,,5.8839020837191285,,,,,,,,,,,,,,,,9.673207703631482,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.282121041477495,51.48546760038361]}"
00000000000000000029,,,,,,,,,,,,,,,,,2.2685812633324103,,1.8678579654823355,,,3.4694940432939942,,,,,,,,,,,2.987148405472978,,,,,,,,,,,,,,2.7185163838522777,,,,,,,,,,3.5599977845778,,,3.2734545747709385,,2.936048853154085,,,,,,,,,,,2.6671783134780505,,,,,3.1332596229587826,,2.9346316406786306,,,2.701310438904362,,,,,,,3.089578242529006,,,,3.5739133044435323,,1.6648845959142222,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.17669038203217,51.51004602780707]}"
0000000000000000002a,,,,,,,,,,,,,,,,,2.4660781308366597,,,,,3.7329442328065974,,,,,,,,,,,3.4693828677914853,,,,,,,,,,,1.9150009739155673,,,4.131851055724821,,,2.7707067801027883,,,,,,,5.058961422805614,,,4.741434200010062,,4.472131602618159,,,,,,,,,,,2.139684265162669,,2.8730064971106395,,,5.040118803513023,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.186698646124686,51.568026974220984]}"
0000000000000000002b,,,,,,,,,,,,,,,,,,,,,,4.470344646988002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.418931935109249,,,6.325642747943904,,3.6789775773240865,,,,,,,,,,,,,,,,7.112187077939645,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.188101264879528,51.53394911227215]}"
0000000000000000002c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.546030089428095,,,,,,,,,,,,,4.268266994125989,,,,,,,,,,,,,,,,,,4.154051589857694,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.151526974181312,51.51105396548452]}"
0000000000000000002d,,,,,,,,,,,,,,,,,,,3.4481057401687383,,,4.0125823047966644,,,,,,,,,,,3.847760434053382,,,,,,,,,,,,,,3.5248724403294847,,,4.2590286715501025,,,,,,,4.540025998135002,,,4.782404098380991,,4.2412966578996105,,,,,,,,0.6609651718009897,,,4.294502018800939,,3.9821103732872443,,,4.890782348693364,,2.893441564101481,,,,,,,,,,,,,,3.427321172355254,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.272207120263808,51.52673184664235]}"
0000000000000000002e,,,,,,,,,,,,,,,,,4.73489416321389,,4.307166718571635,,,4.880309856397495,,,,,,,,,,,5.041729597277652,,,,,,,,,,,3.5372578194892865,,,3.3508687040973415,,,5.119592819084116,,,,,5.794722475973116,,5.692293613676041,,,6.0455554985946,,5.33070401756131,,,,,,,,,,,4.524739083789644,,5.537539871371522,,,6.595789642290734,,1.590227942347797,,,,,,,,,,0.23473492879716176,,,,6.5027408859356735,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.272274213941333,51.451316992934686]}"
0000000000000000002f,,,,,,,,,,,,,,,,,,,,,,3.64885308142422,,,,,,,,,,,2.2998472849527993,,,,,,,,,,,,,,,,,4.258177469106489,,,,,,,4.157118595105991,,,5.385251299864581,,4.688889678103043,,,,,,,,,,,3.198251259840535,,2.3790302319861865,,,6.5305542497137505,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.247468516107343,51.52676676362862]}"
00000000000000000030,,,,,,,,,,,,,,,,,,,,,,4.577145268857614,,,,,,,,,,,3.9348240731254456,,,,,,,,,,,,,,3.9803082067139295,,,4.478124327129788,,,,,,,,,,5.169342953601933,,4.538927045809168,,,,,,,,,,,,,3.033521050498599,,,5.386093883557655,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.283832303818844,51.47045054086093]}"
00000000000000000031,,,,,,,,,,,,,,,,,,,,,,3.4783824479498833,,,,,,,,,,,,,,,,,,,,,,,,,3.1447792810107034,,,3.0649662985553006,,,,,,,4.255157911858591,,,4.278994724593736,,3.713275017922157,,5.379122291833095,,,,,,,,,3.007336757620987,,3.094767662943626,,,3.4881534419632825,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.267662297078857,51.53825260523537]}"
00000000000000000032,,,,,,,,,,,,,,,,,,,,,,3.6452722933286985,,,,,,,,,,,2.6733222007751465,,,,,,,,,,,,,,3.5849713922357886,,,5.418947420963625,,,,,,,4.667467609284416,,,5.869475369010113,,5.172489252760838,,,,,4.556408192295066,,,,,,5.075559021393999,,4.6064064670311895,,,5.930889744877545,,,,,,,,,,,,,,,,1.7959433174998312,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.234206923359203,51.48252479787679]}"
00000000000000000033,,,,,,,,,,,,,,,,,1.3892348693882257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7819828822228914,,,,,,,,,,3.954968744394731,,,4.020411502747309,,2.547093845549084,,,,,,,,,,,,,1.4312554573526188,,,4.4735011508405345,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.182481818198617,51.57055394933226]}"
00000000000000000034,,,,,,,,,,,,,,,,,0.015260039002987263,,,,,3.670672226384654,,,,,,,,,,,2.2986576216561456,,,,,,,,,,,,,,3.026035970030458,,,,,,,,,,4.472340459996611,,,4.084633125469528,,3.582855795516449,,,,,1.6820836413203994,,,,,,2.5124793566273453,,2.887878081155202,,,3.3070698827843006,,0.9064569424609749,,,,,0.2999679934140506,,,,,2.427005088788852,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.163922519824443,51.51857277779015]}"
00000000000000000035,,,,,,,,,,,,,,,,,,,,,,4.512126676619999,,,,,,,,,,,4.247991684072413,,,,,,,,,,,,,,,,,4.674313211657293,,,,,0.40783631450194624,,5.348829930601747,,,5.538997428487488,,4.849048447446759,,,,,,,,,,,,,3.80591601038736,,,5.917030719402426,,1.5562286885146923,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.206045611969706,51.496067976475686]}"
00000000000000000036,,,,,,,,,,,,,,,,,,,,,,6.830117147796008,,,,,,,,,,,3.055912984471743,,,,,,,,,,,,,,,,,,,,,,,,7.450648965208439,,,8.588495516182343,,5.081561983848105,,,,,,,,,,,,,,,,10.44219012054997,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.245306399955254,51.5133860971384]}"
00000000000000000037,,,,,,,,,,,,,,,,,,,,,,3.65722342737678,,,,,,,,,,,3.501919209551649,,,,,,,,,,,,,,,,,4.105857835605302,,,,,1.2009592115743901,,2.929852733266056,,,4.419915048984173,,3.977538948426712,,3.294901379111673,,,2.7701558390982837,,,2.380162723480709,,,,,3.5571516619788275,,,4.430971993881018,,2.7871569332892663,,,1.3718360167782324,,,,,,,,,,,1.9901376813988028,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.266876043606043,51.516152261203366]}"
00000000000000000038,,,,,,,,,,,,,,,,,,,,,,4.867378868483632,,,,,,,,,,,4.286354299575564,,,,,,,,,,,1.262952391522812,,,3.742870085363756,,,4.609679295632845,,,,,,,4.676796298448731,,,5.282533798088022,,4.707182667963629,,,,,,,,,,,,,3.6929592718613122,,,5.533393428439186,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.286163707642363,51.470582665051374]}"
00000000000000000039,,,,,,,,,,,,,,,,,,,,,,3.34385876320387,,,,,,,,,,,,,,,,,,,,,,,,,2.9241470701299828,,,,,,,,,,,,,3.121383081488058,,2.85124881359455,,,,,2.5200932415164248,,,2.5168241481391753,,,,,2.6125971757365463,,,2.8347445404718794,,2.5328617544671577,,,,,,,,,,2.590289585174076,,,,2.6479028952635337,,0.8746625339092852,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.189827325455,51.515310056707094]}"
0000000000000000003a,,,,,,,,,,,,,,,,,,,,,,2.732556670160791,,,,,,,,,,,2.7312549517538542,,,,,,,,,,,,,,,,,,,,,,,,3.8487822420202416,,,3.3398111991060566,,2.890290375469493,,,,,2.6147919366148864,,,,,,2.4020468999469093,,2.5467688448034447,,,3.053071990305064,,,,,,,1.2068518229893277,0.3109693440720608,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.228555489091573,51.5192416083195]}"
0000000000000000003b,,,,,,,,,,,,,,,,,,,,,,1.692165468825775,,,,,,,,,,,2.9930663633238432,,,,,,,,,,,,,,2.912487743663139,,,,,,,,,,3.5581039019993375,,,3.624651929959148,,3.137923733177099,,,,,2.385393315702339,,,,,,3.1982056732350737,,3.1047144098346737,,,3.3430883446518256,,3.0908588665683254,,,,,,,,,,3.093905187788464,,,,3.1596878937312534,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.159351354608738,51.51382451327777]}"
0000000000000000003c,,,,,,,,,,,,,,,,,,,,,,2.938168008311265,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.904131472516222,,,,,,,5.31801133090947,,,6.0059563221574646,,4.473521130966221,,,,,,,,,,,2.6392768705242617,,,,,6.49432958659131,,,,,,,,,,,,1.9167734646743118,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.217631219766183,51.503189710330496]}"
0000000000000000003d,,,,,,,,,,,,,,,,,,,1.8111089338250712,,,2.832646536989277,,,,,,,,,,,3.2991142870347248,,,,,,,,,,,,,,,,,3.6536891341479727,,,,,,,4.4029711222702685,,,4.873280421946865,,4.1548949358414635,,5.135194505964007,,,1.9024808260859276,,,1.385584041915513,,,3.9676445817190507,,3.6317833026790836,,,4.548752954487357,,3.324450327425587,,,1.988078577448181,,1.5147180973537384,,,,,1.5961628019674565,,,,2.8235258472209073,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.24695470330148,51.540137246230906]}"
0000000000000000003e,,,,,,,,,,,,,,,,,,,,,,3.7698208858637043,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4137470262661544,,,,,,,,,,6.872367233916475,,,,,,,,,,,,,,,,,,7.969901830971646,,,,,,,,,,,,2.160553057447853,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.224082908824617,51.49953513390449]}"
0000000000000000003f,,,,,,,,,,,,,,,,,,,,,,4.09556244506317,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.744572531338992,,,,,,,5.871782897551314,,,6.100718091674943,,5.024266605204195,,6.357123812850641,,,,,,,,,,,,,,5.655783773279515,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.291585096850696,51.52623479647315]}"
00000000000000000040,,,,,,,,,,,,,,,,,,,,,,2.946361476872243,,,,,,,,,,,2.395090008268551,,,,,,,,,,,,,,2.0847762720384835,,,2.7595385000819252,,,,,,,3.8548612148583343,,,4.259736478193547,,3.5842333050812183,,4.087881718092765,,,,,,,,,,,2.04993156213609,,,3.75385156915842,,,,,,,,,,,,0.3253729354226941,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.260288590916662,51.53667185243478]}"
00000000000000000041,,,,,,,,,,,,,,,,,2.4003140439792556,,,,,,,,,,,,,,,,4.464361857394783,,,,,,,,,,,,,,2.735703303430086,,,3.711044080673702,,,,,,,,,,5.970948831835031,,,,5.022240531687834,,,,,,,,,,,,,,5.490559069207467,,,,,,,,,,,,4.122187894488138,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.152071867415746,51.558434794687784]}"
00000000000000000042,,,,,,,,,,,,,,,,,,,,,,3.2495787111269374,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9669209488935753,,,,,2.2535971692359906,,5.593123763596931,,,5.599311510181211,,4.619964877494068,,,,,,,,,,,,,3.3093081142356335,,,5.9136552956639505,,2.034557044100599,,,,,1.1297102861123292,,,,,1.6625263085440984,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.289001261098623,51.45992054164384]}"
00000000000000000043,,,,,,,,,,,,,,,2.2874141198977864,,2.2869215809028436,,,,,,,,,,,,,,4.089081073834512,,4.101097415093662,,,,,,,,,,,,,,,4.3166878250450775,,4.303416664097585,,,,,,,,5.537712054998696,,5.541246243344954,,,,,,,,,,,4.663734492260853,,4.654457563175366,,,5.1488996714421145,,5.150625653818351,,,,,,,,,,3.840489177747108,,3.843227929268835,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.135979424035902,51.54479622257304]}"
00000000000000000044,,,,,,,,,,,,,,1.7255031830058887,,,,,,,,3.04893789567104,,,,,,,,,,,2.5029608981679625,,,,,,,,,,,1.7018934377467012,,,3.1625997757965747,,,1.0112675977131678,,,,,,,3.5713198574221865,,,1.8612970684120715,,3.0922791455067746,,1.959886576583326,,,,,,0.6331887074879238,,,,,1.9326280066215533,,,3.9893605200882134,,1.2481363322459111,,,1.2438229733313564,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.213960816258698,51.56445240415055]}"
00000000000000000045,,,,,,,,,,,,,,,,,,,,,,3.6966512733035617,,,,,,,,,,,3.6066395501160566,,,,,,,,,,,,,,,,,4.1977782552204435,,,,,0.8147576958143793,,4.054414733467189,,,4.570420650668155,,4.102687942197804,,3.977605108771465,,,2.501979919788248,,,2.0683164082957504,,,,,3.3054580850666073,,,4.663790866090597,,2.5234839597256546,,,1.6302539907615472,,0.8682996021106401,,,,,1.2337626129591546,,,,1.9538152282740795,,0.319506581948728,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.264659583978993,51.517125671156016]}"
00000000000000000046,,,,,,,,,,,,,,,,,,,,,,4.497002862208014,,,,,,,,,,,4.052272207342308,,,,,,,,,,,,,,1.8051301216592595,,,4.9072717571474795,,,,,,,5.501516287018653,,,5.761232180389958,,5.079963923581874,,,,,1.6209920836684386,,,,,,5.159038927009046,,3.794387112939709,,,6.1056114291928525,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.21966641685869,51.4846122768701]}"
00000000000000000047,,,,,,,,,,,,,,,,,,,,,,3.8281025253996557,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.309427706833059,,,,,,,6.345759841590241,,,6.3839452391038405,,,,,,,,,,,,,,,,,,6.725065448657185,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.263672340794187,51.51037972766754]}"
00000000000000000048,,,,,,,,,,,,,,,,,,,,,,3.50296618068029,,,,,,,,,,,1.8786282312302363,,,,,,,,,,,,,,,,,3.5133641112148086,,,,,2.306488535571801,,4.1505541871734755,,,3.5118034523901214,,3.0762029175315044,,2.8107798996966444,,,2.0687556769572146,,,1.6765678474962578,,,3.680431514640514,,2.9603716608077764,,,3.3407093370312198,,0.8654039344009088,,,,,1.1073762446033713,,,,,1.247125868894616,,,,1.6836929872733395,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.286411254720917,51.51329514406056]}"
00000000000000000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4607664273709666,,,,,,,,,,,,,,4.095637299306269,,,4.11693867750449,,,,,,,4.835250519300534,,,5.414106706913366,,4.464256772648991,,6.341912493413808,,,,,,,,,,,2.9754477471721414,,,4.54306698169838,,2.3506329816485207,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.277406241826366,51.542271829726594]}"
0000000000000000004a,,,,,0.18404766653670745,,,,,,,,,,,,,,1.5925250994104918,,,3.166933902537201,,,,,,,,,,,2.8800435152724218,,,,,,,,,,,,,,,,,2.9195283545928747,,,,,,,4.396170023617561,,,4.09126674399084,,3.055889203164583,,,,,,,,,,,,,,,,5.072474433721599,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.268096056567046,51.49304641848854]}"
0000000000000000004b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.384240779206325,,,,,,,6.68383844423186,,,6.295365564406865,,5.273523455033767,,,,,,,,,,,,,,,,6.264782604987389,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.229223127279777,51.47876530331907]}"
0000000000000000004c,,,,,,,,,,,,,,,,,,,,,,3.742092773757554,,,,,,,,,,,,,,,,,,,,,,,,,4.410175770048111,,,4.450593989452267,,,,,,,5.273158111269512,,,5.651048869502787,,4.981123902089472,,,,,,,,,,,,,,,,5.088591584813297,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.265911966385914,51.532450958945624]}"
0000000000000000004d,,,,,,,,,,,,,,,,,,,1.2464772249295328,,,2.5905756653030982,,,,,,,,,,,2.0911731265840077,0.43243930966946004,,,,,,,,0.24970249686381715,,,,,1.6302293603923046,,,1.791926504262721,,,,,,,2.3349878642023825,,,2.1027422205390844,,1.94475861958095,,,,,0.9324957272903719,,,1.0911445471705223,,,1.6977711859203521,,1.7995295040731798,,,1.9773507047942978,,1.7690998094152162,,,1.381065714386315,,1.1508028150415746,,,,,1.677862889642348,,,,2.126476016985316,,1.509725750168435,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.187256192483915,51.4966870328081]}"
0000000000000000004e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.127278572848054,,,,,,,,,,,,,,,,,3.2990402299530652,,,,,,,4.549720985819153,,,3.8970765835033254,,3.428906030395404,,,,,,,,,,,,,2.6893285553471573,,,3.589451042162318,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.290522400602747,51.510530469992965]}"
0000000000000000004f,,,,,,,,,,,,,,,,,,,1.9447961415833628,,,3.9166832078341183,,,,,,,,,,,3.046279863435395,,,,,,,,,,,,,,4.196597751846659,,,4.492962230630472,,,,,,,4.7302040702361365,,,5.060130745375238,,4.473823870120405,,6.773040826628808,,,,,,,,,4.4583523084246925,,3.752260007014891,,,4.961715978289408,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.274122505927807,51.53201698824319]}"
00000000000000000050,,,,,,,,,,,,,,,,,,,,,,2.1353943769623633,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3492496602929909,,,,,,,5.540477340724193,,,3.125574943430029,,2.8182686661917065,,,,,,,,,,,1.1534692684268735,,,,,3.8792230872069897,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.211414409366004,51.53608323617876]}"
00000000000000000051,,,,,,,,,,,,,,,,,,,,,,3.8057816753041447,,,,,,,,,,,2.586854263227813,,,,,,,,,,,,,,2.991756056441742,,,,,,,,,,4.729929868326166,,,4.388504282417211,,3.858020417003675,,,,,2.0744672059472187,,,,,,3.244588365900814,,,,,3.211450390264291,,,,,0.1324099910502531,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.16467684884973,51.521996317322895]}"
00000000000000000052,,,,,,,,,,,,,,,,,,,,,,4.3486330065867795,,,,,,,,,,,3.245153918017606,,,,,,,,,,,,,,3.3889381009705213,,,4.391986565254713,,,,,,,,,,5.177255410996694,,4.44483850278011,,,,,,,,,,,,,,,,5.421046714123144,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.282915555197775,51.47203206672284]}"
00000000000000000053,,,,,,,,,,,,,,,,,,,,,,3.4928685678105778,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.006813171499171,,,,,,,7.086330373811614,,,7.68627439226423,,5.601993488346368,,,,,,,,,,,,,,,,8.24801712295636,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.259537224022317,51.51451724151878]}"
00000000000000000054,,,,,,,,,,,,,,,2.998822202487868,,2.9944503193809875,,,,,,,,,,,,,,3.299657006382672,,3.30868724252091,,,,,,,,0.15701243504375018,0.1449652350678736,,,3.0860341049375988,,3.0935323508688652,,,,,,,,,,,4.005760636189087,,4.013803118751163,,,,,,,,,,,3.8091297830854143,,3.8204424846199365,,,3.720449671993991,,3.7304226227628403,,,,,,,,,,3.221251713175352,,3.208210598043844,,1.8522444571497219,,1.870109399700381,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.138380438157913,51.523169869885045]}"
00000000000000000055,,,,,,,,,,,,,,,,,,,0.5882402844980461,,,4.027705248791615,,,,,,,,,,,2.994385651720354,,,,,,,,,,,,,,,,,4.161735664960208,,,,,,,,,,4.5908801534008274,,4.152582460520219,,4.006047003934173,,,1.7261989505923525,,,,,,,,3.9328813590700666,,,4.829049851078025,,2.2733164931100514,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.27324996871851,51.51774816486018]}"
00000000000000000056,,,,,,,,,,,,,,,,,,,,,,4.586106946949515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.122232857204619,,,3.9700975553248745,,5.079859354598723,,,,,,,,,,,,,,,,7.272117601230302,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.194406201520607,51.52290053106924]}"
00000000000000000057,,,,,,,,,,,,,,,,,,,,,,3.258254207451057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.519973160187944,,,4.540351117278983,,4.041823688818484,,,,,,,,,,,,,2.0307592388723985,,,3.2771658886587267,,,,,,,,,,,,0.9202435351823733,,,,0.7489484637772956,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.211611381494897,51.53764074910534]}"
00000000000000000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8420343253077296,,,,,,,5.120142219828911,,,4.5526488513903285,,3.8919581626277933,,,,,,,,,,,2.013094989080278,,2.1672073097185756,,,3.547327579554517,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.286425506786514,51.5069325792583]}"
